x, y
155.34188034188034, 54.46978557504873
153.84615384615384, 53.94346978557505
154.31623931623932, 53.94346978557505
154.95726495726495, 53.96296296296296
155.42735042735043, 53.96296296296296
153.93162393162393, 53.514619883040936
154.7008547008547, 53.47563352826511
155.2991452991453, 53.47563352826511
155.72649572649573, 53.49512670565302
154.35897435897436, 53.39766081871345
153.5042735042735, 53.007797270955166
154.05982905982907, 53.007797270955166
154.9145299145299, 53.007797270955166
155.51282051282053, 53.06627680311891
153.33333333333334, 52.539961013645225
153.84615384615384, 52.539961013645225
154.44444444444446, 52.48148148148148
155.34188034188034, 52.500974658869396
155.72649572649573, 52.52046783625731
153.5897435897436, 52.05263157894737
154.4017094017094, 52.05263157894737
155.04273504273505, 52.033138401559455
155.72649572649573, 52.033138401559455
154.1025641025641, 51.50682261208577
154.87179487179486, 51.526315789473685
155.55555555555554, 51.526315789473685
156.23931623931622, 51.50682261208577
154.18803418803418, 51.136452241715396
155.04273504273505, 51.136452241715396
155.8974358974359, 51.2729044834308
156.11111111111111, 51.058479532163744
155.51282051282053, 50.96101364522417
